Date,asset1,asset2,asset3,asset4,asset5,asset6,asset7,asset8
2012/12/19,1031.48 ,1124.10 ,992.21 ,1023.90 ,1005.69 ,1015.72 ,1033.74 ,976.80 
2012/12/20,1037.44 ,1130.27 ,991.66 ,1024.37 ,1005.39 ,1002.66 ,1027.91 ,982.14 
2012/12/21,1031.87 ,1119.67 ,991.66 ,1024.08 ,1005.19 ,996.89 ,1014.86 ,981.55 
2012/12/24,1035.88 ,1116.93 ,991.66 ,1025.02 ,1005.59 ,1003.29 ,1021.92 ,974.70 
2012/12/25,1065.10 ,1116.93 ,991.94 ,1025.02 ,1005.89 ,1001.42 ,1024.38 ,974.70 
2012/12/26,1069.11 ,1111.59 ,992.00 ,1024.83 ,1006.39 ,1004.00 ,1022.69 ,983.07 
2012/12/27,1063.44 ,1110.23 ,992.85 ,1025.40 ,1007.29 ,1007.99 ,1023.61 ,995.03 
2012/12/28,1078.87 ,1097.96 ,993.00 ,1025.77 ,1007.99 ,1008.70 ,1026.68 ,992.91 
2012/12/31,1097.53 ,1116.57 ,992.94 ,1025.96 ,1008.49 ,1014.21 ,1022.38 ,989.87 
2013/1/4,1098.17 ,1148.10 ,991.57 ,1024.46 ,1007.89 ,1021.76 ,1017.93 ,987.78 
2013/1/7,1103.20 ,1144.52 ,992.21 ,1024.74 ,1008.89 ,1022.38 ,1025.15 ,979.58 
2013/1/8,1098.57 ,1140.80 ,992.49 ,1025.96 ,1009.79 ,1022.74 ,1017.93 ,984.84 
2013/1/9,1098.91 ,1143.83 ,992.85 ,1026.43 ,1010.29 ,1022.02 ,1023.00 ,991.71 
2013/1/10,1100.85 ,1152.52 ,992.03 ,1025.68 ,1010.00 ,1024.33 ,1021.92 ,992.11 
2013/1/11,1080.25 ,1150.00 ,991.39 ,1024.65 ,1010.19 ,1029.66 ,1031.29 ,988.45 
2013/1/14,1121.36 ,1151.40 ,991.39 ,1025.40 ,1009.89 ,1025.31 ,1026.40 ,979.11 
2013/1/15,1129.25 ,1152.70 ,991.00 ,1024.83 ,1009.89 ,1022.20 ,1031.59 ,984.08 
2013/1/16,1121.08 ,1152.92 ,991.66 ,1026.05 ,1009.89 ,1021.31 ,1036.81 ,977.51 
2013/1/17,1110.50 ,1159.43 ,991.94 ,1026.24 ,1010.59 ,1017.76 ,1034.05 ,977.02 
2013/1/18,1129.07 ,1163.38 ,992.76 ,1024.65 ,1011.59 ,1023.98 ,1039.27 ,986.42 
2013/1/21,1135.79 ,1163.38 ,993.00 ,1025.11 ,1012.88 ,1025.04 ,1040.50 ,990.13 
2013/1/22,1129.70 ,1168.53 ,993.00 ,1025.77 ,1013.88 ,1029.31 ,1042.49 ,989.86 
2013/1/23,1134.29 ,1170.29 ,993.22 ,1025.58 ,1014.58 ,1029.75 ,1042.92 ,992.53 
2013/1/24,1123.55 ,1170.00 ,992.58 ,1026.33 ,1014.38 ,1028.69 ,1037.27 ,993.70 
2013/1/25,1118.73 ,1176.67 ,992.58 ,1028.02 ,1014.38 ,1032.33 ,1028.83 ,1001.94 
2013/1/28,1153.61 ,1174.49 ,992.21 ,1027.65 ,1010.00 ,1029.04 ,1026.37 ,998.93 
2013/1/29,1164.05 ,1180.49 ,991.94 ,1029.14 ,1010.00 ,1029.04 ,1025.61 ,997.16 
2013/1/30,1169.64 ,1175.89 ,992.00 ,1029.61 ,1014.18 ,1037.74 ,1028.92 ,1006.55 
2013/1/31,1168.84 ,1172.87 ,991.66 ,1030.18 ,1014.38 ,1040.85 ,1035.28 ,1017.20 
2013/2/1,1193.40 ,1184.66 ,992.49 ,1028.58 ,1014.78 ,1041.03 ,1027.26 ,1014.10 
2013/2/4,1195.45 ,1170.99 ,992.49 ,1029.52 ,1015.28 ,1049.47 ,1033.43 ,1025.61 
2013/2/5,1205.73 ,1183.19 ,992.76 ,1030.00 ,1016.08 ,1045.74 ,1034.51 ,1015.89 
2013/2/6,1207.54 ,1183.84 ,993.00 ,1028.86 ,1016.38 ,1047.96 ,1034.36 ,1025.75 
2013/2/7,1200.60 ,1181.70 ,993.00 ,1029.24 ,1017.28 ,1042.63 ,1036.35 ,1033.12 
2013/2/8,1205.76 ,1188.39 ,993.00 ,1029.43 ,1018.08 ,1047.25 ,1034.05 ,1033.97 
2013/2/18,1190.85 ,1188.39 ,993.04 ,1030.27 ,1019.28 ,1040.67 ,1003.04 ,1036.90 
2013/2/19,1168.29 ,1198.58 ,993.00 ,1031.11 ,1019.98 ,1037.30 ,1003.50 ,1028.37 
2013/2/20,1175.70 ,1183.71 ,994.23 ,1031.58 ,1020.87 ,1032.68 ,1000.28 ,1030.47 
2013/2/21,1135.64 ,1176.25 ,994.04 ,1032.71 ,1021.57 ,1015.81 ,973.87 ,1008.65 
2013/2/22,1129.57 ,1186.57 ,993.59 ,1031.86 ,1022.17 ,1016.34 ,986.46 ,1006.58 
2013/2/25,1133.21 ,1164.84 ,992.76 ,1031.86 ,1022.87 ,1011.72 ,988.15 ,1008.93 
2013/2/26,1116.95 ,1171.96 ,992.94 ,1030.00 ,1022.57 ,1011.90 ,998.13 ,999.63 
2013/2/27,1128.74 ,1186.87 ,992.94 ,1030.00 ,1020.00 ,1014.39 ,1002.12 ,996.57 
2013/2/28,1162.95 ,1185.85 ,992.58 ,1030.00 ,1020.00 ,1015.10 ,996.29 ,979.51 
2013/3/1,1161.00 ,1188.60 ,992.85 ,1031.77 ,1020.00 ,1004.00 ,983.88 ,969.70 
2013/3/4,1107.44 ,1194.08 ,993.04 ,1032.33 ,1023.47 ,998.05 ,982.78 ,961.81 
2013/3/5,1140.97 ,1205.50 ,993.49 ,1030.00 ,1023.77 ,1002.49 ,981.70 ,969.69 
2013/3/6,1152.89 ,1206.81 ,993.31 ,1032.71 ,1023.77 ,1006.39 ,982.32 ,979.89 
2013/3/7,1139.52 ,1209.00 ,992.94 ,1030.00 ,1024.27 ,999.64 ,979.40 ,974.45 
2013/3/8,1134.06 ,1214.42 ,992.67 ,1032.97 ,1024.07 ,1005.15 ,975.41 ,976.73 
2013/3/11,1127.73 ,1218.37 ,993.00 ,1032.48 ,1020.00 ,1006.66 ,978.32 ,976.22 
2013/3/12,1111.74 ,1215.44 ,992.58 ,1030.00 ,1024.67 ,1006.66 ,979.40 ,967.52 
2013/3/13,1099.51 ,1217.04 ,993.00 ,1030.00 ,1023.97 ,1010.66 ,985.08 ,967.22 
2013/3/14,1102.46 ,1223.86 ,992.39 ,1032.88 ,1023.77 ,1004.62 ,981.79 ,959.37 
2013/3/15,1104.89 ,1221.87 ,992.21 ,1032.38 ,1020.00 ,1010.66 ,982.44 ,963.50 
2013/3/18,1088.63 ,1215.14 ,992.03 ,1032.72 ,1024.07 ,987.39 ,984.16 ,962.95 
2013/3/19,1098.47 ,1212.20 ,992.21 ,1032.26 ,1024.07 ,986.50 ,988.30 ,970.91 
2013/3/20,1135.47 ,1220.32 ,992.49 ,1032.93 ,1024.47 ,986.23 ,990.76 ,960.19 
2013/3/21,1137.57 ,1210.21 ,992.30 ,1033.17 ,1024.17 ,999.11 ,988.46 ,963.62 
2013/3/22,1139.01 ,1218.89 ,992.30 ,1033.42 ,1024.67 ,993.25 ,991.43 ,954.15 
2013/3/25,1136.75 ,1214.82 ,992.00 ,1033.30 ,1024.97 ,997.87 ,989.22 ,962.12 
2013/3/26,1120.20 ,1224.28 ,992.00 ,1033.60 ,1025.47 ,992.27 ,984.93 ,963.84 
2013/3/27,1123.88 ,1223.56 ,992.00 ,1034.21 ,1030.00 ,991.39 ,983.08 ,974.10 
2013/3/28,1087.24 ,1228.52 ,992.85 ,1034.50 ,1026.47 ,990.05 ,986.77 ,982.04 
2013/3/29,1085.41 ,1228.52 ,993.00 ,1035.29 ,1030.00 ,982.50 ,980.78 ,982.04 
2013/4/1,1084.59 ,1223.03 ,994.32 ,1040.00 ,1028.07 ,967.58 ,982.50 ,983.18 
2013/4/2,1081.63 ,1229.35 ,995.88 ,1036.96 ,1029.96 ,970.07 ,984.59 ,991.22 
2013/4/3,1080.39 ,1216.39 ,996.52 ,1038.59 ,1032.06 ,973.89 ,963.46 ,986.83 
2013/4/8,1075.50 ,1223.73 ,997.25 ,1040.45 ,1035.46 ,971.76 ,970.50 ,944.52 
2013/4/9,1082.95 ,1228.07 ,997.53 ,1041.62 ,1036.76 ,980.91 ,967.73 ,943.90 
2013/4/10,1081.16 ,1243.04 ,997.98 ,1041.42 ,1037.26 ,987.74 ,973.57 ,948.20 
2013/4/11,1077.92 ,1247.45 ,997.80 ,1042.13 ,1036.96 ,984.01 ,958.52 ,942.53 
2013/4/12,1071.06 ,1243.91 ,998.00 ,1042.81 ,1037.36 ,984.01 ,957.82 ,928.56 
2013/4/15,1060.06 ,1215.34 ,999.91 ,1043.79 ,1038.65 ,961.81 ,887.29 ,906.15 
2013/4/16,1069.97 ,1232.73 ,1002.57 ,1045.09 ,1040.85 ,941.39 ,824.05 ,892.98 
2013/4/17,1069.48 ,1215.07 ,1001.83 ,1046.48 ,1040.65 ,946.71 ,843.54 ,893.23 
2013/4/18,1072.26 ,1206.93 ,1000.46 ,1045.83 ,1040.25 ,901.24 ,834.55 ,882.52 
2013/4/19,1102.26 ,1217.61 ,999.63 ,1043.82 ,1039.05 ,904.09 ,855.98 ,894.72 
2013/4/22,1100.89 ,1223.28 ,997.98 ,1043.97 ,1037.46 ,899.47 ,885.30 ,896.29 
2013/4/23,1065.57 ,1236.03 ,999.63 ,1045.45 ,1038.45 ,890.76 ,885.76 ,894.68 
2013/4/24,1085.62 ,1240.00 ,1000.27 ,1050.00 ,1039.25 ,895.20 ,885.45 ,908.14 
2013/4/25,1073.57 ,1241.02 ,1001.19 ,1046.67 ,1039.65 ,918.29 ,916.00 ,912.29 
2013/4/26,1064.63 ,1238.74 ,1001.37 ,1047.02 ,1040.45 ,933.39 ,919.53 ,918.77 
2013/5/2,1065.64 ,1250.76 ,1003.21 ,1048.12 ,1042.45 ,933.39 ,919.53 ,888.41 
2013/5/3,1084.46 ,1263.93 ,1003.48 ,1049.62 ,1042.45 ,910.30 ,912.16 ,907.67 
2013/5/6,1098.85 ,1266.34 ,1002.29 ,1048.87 ,1042.25 ,943.69 ,914.96 ,924.19 
2013/5/7,1100.57 ,1272.97 ,1002.93 ,1049.27 ,1042.75 ,949.64 ,912.74 ,924.64 
2013/5/8,1106.17 ,1278.24 ,1002.57 ,1048.63 ,1042.55 ,947.16 ,908.48 ,921.29 
2013/5/9,1099.64 ,1273.52 ,1002.84 ,1049.09 ,1043.65 ,951.87 ,913.24 ,916.22 
2013/5/10,1105.31 ,1279.03 ,1003.12 ,1049.40 ,1043.95 ,952.66 ,908.17 ,918.65 
2013/5/13,1100.93 ,1280.00 ,1003.12 ,1050.00 ,1044.85 ,957.37 ,897.42 ,909.05 
2013/5/14,1084.65 ,1292.05 ,1000.00 ,1050.50 ,1045.84 ,957.73 ,900.34 ,906.60 
2013/5/15,1090.56 ,1298.66 ,1000.00 ,1050.83 ,1046.54 ,946.36 ,887.29 ,900.39 
2013/5/16,1110.48 ,1292.16 ,1003.57 ,1050.98 ,1046.94 ,938.72 ,870.87 ,907.95 
2013/5/17,1127.59 ,1305.46 ,1003.21 ,1050.00 ,1046.74 ,947.25 ,858.13 ,914.29 
2013/5/20,1135.23 ,1304.54 ,1002.75 ,1051.20 ,1050.00 ,952.75 ,838.14 ,919.74 
2013/5/21,1137.51 ,1306.79 ,1000.00 ,1051.35 ,1046.64 ,961.99 ,865.03 ,917.55 
2013/5/22,1138.89 ,1295.98 ,1003.12 ,1051.22 ,1047.34 ,961.63 ,863.04 ,908.40 
2013/5/23,1123.59 ,1292.19 ,1002.75 ,1051.34 ,1047.34 ,952.04 ,855.36 ,893.54 
2013/5/24,1129.84 ,1291.47 ,1003.12 ,1051.94 ,1050.00 ,955.60 ,861.20 ,893.54 
2013/5/27,1130.87 ,1291.47 ,1003.12 ,1052.20 ,1047.94 ,951.15 ,861.04 ,898.00 
2013/5/28,1150.35 ,1299.66 ,1003.12 ,1050.00 ,1048.74 ,947.60 ,859.97 ,907.13 
2013/5/29,1149.56 ,1290.50 ,1002.75 ,1051.86 ,1050.00 ,953.37 ,855.67 ,909.41 
2013/5/30,1145.98 ,1295.24 ,1002.29 ,1050.00 ,1048.84 ,942.27 ,856.96 ,898.95 
2013/5/31,1133.85 ,1276.71 ,1002.29 ,1051.79 ,1050.00 ,952.49 ,866.72 ,892.27 
2013/6/3,1132.19 ,1284.29 ,1001.37 ,1051.25 ,1048.44 ,953.64 ,853.98 ,881.22 
2013/6/4,1116.12 ,1277.21 ,1000.73 ,1050.38 ,1048.14 ,954.53 ,861.04 ,891.57 
2013/6/5,1113.88 ,1259.61 ,1000.27 ,1049.97 ,1047.54 ,957.90 ,858.43 ,905.79 
2013/6/6,1099.66 ,1270.30 ,1000.00 ,1049.61 ,1047.34 ,957.19 ,852.14 ,903.33 
2013/6/7,1080.66 ,1286.60 ,999.08 ,1049.35 ,1046.34 ,951.15 ,861.66 ,906.12 
2013/6/13,1044.02 ,1281.11 ,1000.55 ,1051.71 ,1047.14 ,933.84 ,853.52 ,901.59 
2013/6/14,1051.34 ,1273.57 ,999.27 ,1050.91 ,1045.75 ,930.73 ,851.68 ,922.05 
2013/6/17,1045.72 ,1283.21 ,998.72 ,1050.10 ,1045.45 ,931.26 ,851.37 ,931.00 
2013/6/18,1052.20 ,1293.20 ,997.89 ,1048.46 ,1044.55 ,924.51 ,848.30 ,902.16 
2013/6/19,1044.38 ,1275.29 ,993.22 ,1045.16 ,1042.15 ,914.74 ,839.09 ,931.20 
2013/6/20,1009.88 ,1243.40 ,985.06 ,1036.07 ,1031.36 ,902.31 ,826.96 ,914.40 
2013/6/21,1008.11 ,1246.72 ,987.90 ,1038.90 ,1032.46 ,887.21 ,797.03 ,902.76 
2013/6/24,944.52 ,1231.57 ,988.00 ,1038.66 ,1030.00 ,880.99 ,801.63 ,881.04 
2013/6/25,942.00 ,1243.27 ,989.00 ,1039.37 ,1033.56 ,867.67 ,797.64 ,895.56 
2013/6/26,943.25 ,1255.19 ,994.04 ,1044.34 ,1040.65 ,873.18 ,773.08 ,892.57 
2013/6/27,939.96 ,1262.98 ,995.42 ,1046.06 ,1043.95 ,873.89 ,765.40 ,897.44 
2013/6/28,957.32 ,1257.56 ,996.24 ,1046.41 ,1044.55 ,869.80 ,747.44 ,906.68 
2013/7/1,962.84 ,1264.35 ,995.88 ,1047.91 ,1045.84 ,877.44 ,764.79 ,894.47 
2013/7/2,966.60 ,1263.67 ,996.00 ,1047.50 ,1046.84 ,897.87 ,783.83 ,897.44 
2013/7/3,958.71 ,1264.71 ,995.51 ,1046.79 ,1047.24 ,900.09 ,778.91 ,912.79 
2013/7/4,966.60 ,1264.71 ,996.00 ,1046.96 ,1050.00 ,901.42 ,782.29 ,916.13 
2013/7/5,968.72 ,1277.61 ,996.00 ,1047.78 ,1047.74 ,891.65 ,779.22 ,919.01 
2013/7/8,941.22 ,1284.32 ,994.78 ,1047.16 ,1050.00 ,881.71 ,765.10 ,929.46 
2013/7/9,940.80 ,1293.60 ,994.59 ,1046.59 ,1047.44 ,885.97 ,782.91 ,929.30 
2013/7/10,967.51 ,1293.84 ,990.93 ,1043.80 ,1046.34 ,876.29 ,772.50 ,934.43 
2013/7/11,1012.15 ,1311.38 ,989.55 ,1041.96 ,1043.75 ,900.89 ,794.73 ,937.24 
2013/7/12,989.83 ,1315.42 ,988.82 ,1042.21 ,1042.15 ,904.53 ,794.73 ,932.31 
2013/7/15,1003.72 ,1317.23 ,988.36 ,1041.59 ,1042.45 ,896.98 ,798.26 ,938.12 
2013/7/16,1008.31 ,1312.35 ,987.26 ,1040.16 ,1039.55 ,898.76 ,793.65 ,940.46 
2013/7/17,993.08 ,1315.99 ,984.24 ,1037.55 ,1038.25 ,905.60 ,797.64 ,936.23 
2013/7/18,976.76 ,1322.61 ,983.96 ,1036.43 ,1040.00 ,892.81 ,789.05 ,946.74 
2013/7/19,952.90 ,1324.74 ,983.05 ,1035.15 ,1037.55 ,901.42 ,796.41 ,951.72 
2013/7/22,957.99 ,1327.43 ,980.67 ,1034.01 ,1035.16 ,904.97 ,809.31 ,951.72 
2013/7/23,985.69 ,1324.97 ,979.47 ,1031.65 ,1032.66 ,911.46 ,821.59 ,945.12 
2013/7/24,978.42 ,1319.92 ,975.72 ,1029.12 ,1031.36 ,906.75 ,823.74 ,945.45 
2013/7/25,973.43 ,1323.30 ,980.94 ,1032.12 ,1034.36 ,907.64 ,813.61 ,945.09 
2013/7/26,967.49 ,1324.40 ,981.00 ,1034.43 ,1035.16 ,906.57 ,820.39 ,945.40 
2013/7/29,946.59 ,1319.45 ,980.30 ,1034.97 ,1035.16 ,887.66 ,814.07 ,944.26 
2013/7/30,952.43 ,1319.94 ,980.67 ,1035.35 ,1034.76 ,889.88 ,815.45 ,944.80 
2013/7/31,954.01 ,1319.76 ,981.31 ,1035.00 ,1034.36 ,886.32 ,815.76 ,942.82 
2013/8/1,976.77 ,1336.31 ,982.22 ,1035.76 ,1035.86 ,902.13 ,812.38 ,943.20 
2013/8/2,977.60 ,1338.50 ,982.50 ,1036.09 ,1036.16 ,904.53 ,804.55 ,956.01 
2013/8/5,991.12 ,1336.52 ,981.86 ,1035.47 ,1040.00 ,905.24 ,809.46 ,951.88 
2013/8/6,997.78 ,1328.87 ,981.22 ,1040.00 ,1035.76 ,904.09 ,795.80 ,942.82 
2013/8/7,992.11 ,1323.82 ,978.01 ,1033.59 ,1034.66 ,903.02 ,787.08 ,936.36 
2013/8/8,990.44 ,1328.96 ,974.43 ,1030.15 ,1030.66 ,918.74 ,795.19 ,936.36 
2013/8/9,994.46 ,1324.22 ,973.88 ,1028.80 ,1029.26 ,922.74 ,794.45 ,936.36 
2013/8/12,1023.51 ,1322.69 ,972.42 ,1027.49 ,1028.67 ,929.22 ,815.14 ,936.00 
2013/8/13,1026.24 ,1326.36 ,967.74 ,1022.37 ,1021.57 ,933.21 ,819.75 ,953.27 
2013/8/14,1021.89 ,1319.49 ,965.36 ,1020.25 ,1019.98 ,935.17 ,813.18 ,952.06 
2013/8/15,1009.93 ,1300.65 ,964.35 ,1019.79 ,1016.58 ,937.39 ,823.12 ,965.76 
2013/8/16,1002.34 ,1296.35 ,965.00 ,1020.28 ,1015.68 ,946.71 ,835.71 ,963.04 
2013/8/19,1014.22 ,1288.70 ,961.79 ,1017.92 ,1014.58 ,948.31 ,845.23 ,967.83 
2013/8/20,1005.97 ,1293.63 ,958.58 ,1014.36 ,1010.39 ,943.16 ,835.56 ,959.37 
2013/8/21,1004.28 ,1286.15 ,959.96 ,1010.00 ,1011.49 ,940.94 ,836.94 ,961.82 
2013/8/22,1002.25 ,1297.24 ,959.96 ,1014.87 ,1010.99 ,944.94 ,833.29 ,970.30 
2013/8/23,994.86 ,1302.36 ,962.34 ,1017.24 ,1013.88 ,945.83 ,839.55 ,975.09 
2013/8/26,1016.04 ,1297.10 ,963.80 ,1019.18 ,1014.88 ,954.26 ,851.37 ,977.68 
2013/8/27,1018.33 ,1276.51 ,963.16 ,1018.74 ,1015.58 ,948.49 ,851.00 ,972.84 
2013/8/28,1012.75 ,1280.01 ,960.41 ,1016.22 ,1014.58 ,947.42 ,862.12 ,1011.37 
2013/8/29,1008.51 ,1282.53 ,959.96 ,1015.93 ,1013.48 ,937.66 ,858.59 ,1018.05 
2013/8/30,1006.59 ,1278.45 ,960.32 ,1016.47 ,1013.88 ,931.62 ,858.13 ,1005.66 
2013/9/2,1009.39 ,1278.45 ,959.77 ,1020.00 ,1013.88 ,931.62 ,848.15 ,983.07 
2013/9/3,1024.25 ,1283.78 ,960.00 ,1015.81 ,1011.79 ,938.90 ,849.84 ,990.46 
2013/9/4,1022.60 ,1294.20 ,958.58 ,1015.07 ,1010.99 ,938.90 ,849.84 ,998.30 
2013/9/5,1018.70 ,1295.76 ,958.76 ,1015.23 ,1009.99 ,927.00 ,848.91 ,992.90 
2013/9/6,1025.68 ,1300.00 ,959.31 ,1015.43 ,1010.00 ,929.31 ,838.17 ,996.04 
2013/9/9,1061.71 ,1308.78 ,957.94 ,1013.29 ,1009.89 ,936.94 ,847.87 ,997.35 
2013/9/10,1076.62 ,1318.40 ,956.47 ,1012.69 ,1010.00 ,931.62 ,841.55 ,982.91 
2013/9/11,1080.10 ,1322.42 ,954.00 ,1010.04 ,1008.59 ,932.95 ,835.25 ,980.03 
2013/9/12,1090.79 ,1317.95 ,952.90 ,1009.05 ,1007.59 ,927.00 ,829.11 ,982.86 
2013/9/13,1082.72 ,1321.53 ,952.44 ,1008.68 ,1006.89 ,919.63 ,811.92 ,984.70 
2013/9/16,1078.15 ,1329.05 ,952.99 ,1010.57 ,1007.29 ,924.16 ,813.61 ,982.52 
2013/9/17,1055.93 ,1334.66 ,955.56 ,1012.74 ,1008.99 ,922.02 ,803.32 ,971.09 
2013/9/18,1058.19 ,1350.91 ,956.11 ,1010.00 ,1009.79 ,922.74 ,792.12 ,959.98 
2013/9/23,1075.49 ,1332.37 ,959.86 ,1018.58 ,1011.59 ,931.17 ,804.24 ,960.86 
2013/9/24,1063.14 ,1328.91 ,959.04 ,1018.08 ,1010.49 ,933.57 ,807.31 ,950.86 
2013/9/25,1056.67 ,1325.27 ,959.59 ,1020.00 ,1010.99 ,926.91 ,806.24 ,958.15 
2013/9/26,1037.28 ,1329.89 ,961.15 ,1020.18 ,1011.99 ,926.29 ,809.00 ,952.45 
2013/9/27,1041.86 ,1324.47 ,960.60 ,1020.00 ,1011.69 ,935.61 ,805.47 ,953.62 
2013/9/30,1047.98 ,1316.49 ,960.60 ,1019.97 ,1011.49 ,935.61 ,812.96 ,941.71 
2013/10/8,1062.23 ,1296.05 ,961.00 ,1021.13 ,1012.88 ,936.94 ,807.47 ,955.09 
2013/10/9,1067.35 ,1296.80 ,959.86 ,1020.15 ,1011.69 ,930.20 ,804.21 ,958.99 
2013/10/10,1056.80 ,1325.11 ,960.41 ,1019.89 ,1011.19 ,922.47 ,796.57 ,960.14 
2013/10/11,1073.85 ,1333.44 ,960.14 ,1021.25 ,1010.39 ,926.73 ,789.66 ,971.29 
2013/10/14,1075.60 ,1338.87 ,957.76 ,1019.35 ,1008.59 ,927.18 ,779.25 ,970.02 
2013/10/15,1073.42 ,1329.41 ,956.84 ,1017.61 ,1007.09 ,931.62 ,779.83 ,970.02 
2013/10/16,1053.34 ,1347.80 ,955.92 ,1016.25 ,1005.89 ,932.50 ,781.37 ,960.36 
2013/10/17,1049.84 ,1356.89 ,955.19 ,1014.98 ,1005.19 ,930.73 ,779.83 ,965.65 
2013/10/18,1055.38 ,1365.77 ,954.37 ,1015.60 ,1004.19 ,929.84 ,798.23 ,957.10 
2013/10/21,1075.07 ,1370.00 ,953.63 ,1014.66 ,1004.39 ,926.73 ,797.64 ,962.17 
2013/10/22,1064.01 ,1373.73 ,952.99 ,1014.02 ,1002.50 ,928.95 ,795.65 ,964.64 
2013/10/23,1052.09 ,1367.24 ,951.89 ,1013.32 ,1001.50 ,930.28 ,808.08 ,961.82 
2013/10/24,1044.27 ,1371.70 ,950.24 ,1011.45 ,995.71 ,922.20 ,804.83 ,954.73 
2013/10/25,1030.37 ,1377.73 ,949.78 ,1010.65 ,993.81 ,920.96 ,807.41 ,946.55 
2013/10/28,1029.23 ,1379.56 ,950.00 ,1011.73 ,992.71 ,919.18 ,811.61 ,948.46 
2013/10/29,1031.89 ,1387.26 ,948.87 ,1010.90 ,991.21 ,914.74 ,813.61 ,958.83 
2013/10/30,1047.30 ,1380.50 ,947.86 ,1008.93 ,989.11 ,921.40 ,811.15 ,959.62 
2013/10/31,1032.61 ,1375.20 ,949.33 ,1012.40 ,989.31 ,922.91 ,805.32 ,968.80 
2013/11/1,1037.50 ,1379.19 ,950.70 ,1013.56 ,989.81 ,923.80 ,798.26 ,962.74 
2013/11/4,1035.54 ,1384.11 ,949.97 ,1012.42 ,990.81 ,920.96 ,793.65 ,946.68 
2013/11/5,1036.99 ,1380.23 ,948.78 ,1010.94 ,988.81 ,917.94 ,795.19 ,942.11 
2013/11/6,1023.85 ,1386.12 ,947.40 ,1010.15 ,986.62 ,916.96 ,793.34 ,939.84 
2013/11/7,1018.18 ,1367.85 ,943.19 ,1006.26 ,983.42 ,915.10 ,794.73 ,931.38 
2013/11/8,1004.00 ,1386.21 ,941.26 ,1004.51 ,980.12 ,918.65 ,789.66 ,918.28 
2013/11/11,1007.46 ,1387.22 ,935.67 ,999.74 ,973.43 ,920.07 ,776.73 ,929.11 
2013/11/12,1017.94 ,1383.93 ,935.49 ,997.33 ,974.43 ,916.87 ,772.16 ,936.29 
2013/11/13,995.38 ,1395.13 ,931.64 ,996.73 ,973.83 ,908.53 ,767.86 ,934.21 
2013/11/14,1002.50 ,1401.88 ,929.26 ,990.61 ,971.13 ,901.42 ,775.69 ,946.71 
2013/11/15,1022.61 ,1407.80 ,925.04 ,985.41 ,969.24 ,904.26 ,779.07 ,955.79 
2013/11/18,1056.62 ,1402.59 ,923.30 ,984.25 ,967.64 ,898.40 ,777.07 ,950.47 
2013/11/19,1049.34 ,1399.73 ,920.92 ,982.61 ,965.94 ,893.43 ,769.09 ,950.00 
2013/11/20,1054.86 ,1394.64 ,917.80 ,980.13 ,964.24 ,901.42 ,770.78 ,942.17 
2013/11/21,1048.39 ,1405.97 ,917.62 ,981.40 ,964.64 ,896.98 ,754.97 ,949.47 
2013/11/22,1043.16 ,1412.95 ,922.29 ,987.13 ,965.54 ,905.42 ,753.58 ,964.94 
2013/11/25,1039.10 ,1411.16 ,922.11 ,985.88 ,967.04 ,907.46 ,753.28 ,957.61 
2013/11/26,1038.57 ,1411.38 ,922.39 ,985.22 ,967.74 ,906.22 ,757.24 ,973.46 
2013/11/27,1050.34 ,1414.88 ,924.95 ,990.31 ,969.14 ,902.31 ,753.74 ,974.01 
2013/11/28,1061.24 ,1414.88 ,929.72 ,993.07 ,971.13 ,901.78 ,750.05 ,977.18 
2013/11/29,1060.99 ,1413.77 ,934.39 ,998.00 ,974.53 ,903.55 ,751.28 ,974.29 
2013/12/2,1052.22 ,1409.93 ,929.63 ,996.08 ,974.33 ,903.73 ,753.74 ,961.00 
2013/12/3,1062.66 ,1405.43 ,932.19 ,997.74 ,975.23 ,897.16 ,741.00 ,970.33 
2013/12/4,1076.73 ,1403.59 ,931.18 ,996.79 ,976.43 ,898.05 ,740.54 ,976.67 
2013/12/5,1073.71 ,1397.50 ,928.98 ,993.69 ,975.53 ,905.15 ,749.13 ,971.02 
2013/12/6,1066.79 ,1413.21 ,929.00 ,991.16 ,975.33 ,903.46 ,742.69 ,967.99 
2013/12/9,1066.18 ,1415.78 ,926.33 ,990.58 ,975.43 ,907.46 ,745.14 ,968.69 
2013/12/10,1067.24 ,1411.27 ,922.29 ,985.53 ,968.74 ,909.59 ,750.21 ,956.39 
2013/12/11,1049.60 ,1395.30 ,919.64 ,982.90 ,968.64 ,909.95 ,757.42 ,955.71 
2013/12/12,1048.40 ,1390.04 ,920.74 ,987.41 ,969.74 ,912.61 ,756.19 ,959.97 
2013/12/13,1046.93 ,1389.90 ,924.77 ,991.25 ,972.03 ,910.30 ,740.97 ,949.68 
2013/12/16,1030.09 ,1398.68 ,924.04 ,989.22 ,971.63 ,911.63 ,744.59 ,952.07 
2013/12/17,1025.07 ,1394.35 ,924.00 ,988.78 ,969.94 ,914.03 ,749.13 ,952.45 
2013/12/18,1025.44 ,1417.56 ,923.30 ,987.54 ,967.54 ,909.41 ,745.51 ,949.72 
2013/12/19,1014.64 ,1416.74 ,922.02 ,987.00 ,965.74 ,907.64 ,738.69 ,956.75 
2013/12/20,991.03 ,1423.57 ,921.65 ,987.12 ,964.64 ,908.53 ,724.57 ,963.93 
